ReviewId,SentenceId,Sentence,OpinionCategoryList,OpinionSubcategoryList,OpinionPolarityList
102,102:4,I use a cooling pad but it doesn't help.,['LAPTOP'],['QUALITY'],['negative']
102,102:5,I took it to the shop and they said It would cost too much to repair it.,['SUPPORT'],['PRICE'],['negative']
102,102:6,I had a toshiba for 10 years.,[],[],[]
102,102:7,I'll stick to Tashiba.,[],[],[]
11,11:0,I will have to say that I love my MacBook Pro!,['LAPTOP'],['GENERAL'],['positive']
11,11:1,It fires up in the morning in less than 30 seconds and I have never had any issues with it freezing.,['LAPTOP'],['OPERATION_PERFORMANCE'],['positive']
11,11:2,I have used different laptops in the past and I have to rate this one way above the rest.,[],[],[]
11,11:3,This is now my 3rd MacBook Pro and I really honestly love it!,['LAPTOP'],['GENERAL'],['positive']
11,11:4,"The newer black keyboard took a little bit away from the previous gray one which looked really slick, but it is still a great notebook!",[],[],[]
11,11:5,The MacBook Pro is very sturdy and versatile.,"['LAPTOP', 'LAPTOP']","['QUALITY', 'USABILITY']","['positive', 'positive']"
11,11:6,I love it!,['LAPTOP'],['GENERAL'],['positive']
11,11:7,"I even got my teenage son one, because of the features that it offers, like, iChat, Photobooth, garage band and more!",['LAPTOP'],['DESIGN_FEATURES'],['positive']
11,11:8,We are addicted to the Mac.,['LAPTOP'],['GENERAL'],['positive']
11,11:9,This is a great laptop and I would recommend it to anyone.,['LAPTOP'],['GENERAL'],['positive']
11,11:10,The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,['OS'],['USABILITY'],['positive']
11,11:11,Great laptop that offers many great features!,"['LAPTOP', 'LAPTOP']","['DESIGN_FEATURES', 'GENERAL']","['positive', 'positive']"
11,11:12,Lightweight and the screen is beautiful!,"['DISPLAY', 'LAPTOP']","['GENERAL', 'DESIGN_FEATURES']","['positive', 'positive']"
13,13:0,I have had my new Macbook Pro i5 for a couple of days and have recycled ALL of my old PC laptops.,[],[],[]
13,13:1,It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,"['LAPTOP', 'LAPTOP']","['USABILITY', 'GENERAL']","['positive', 'positive']"
13,13:2,"Before i bought my new i5, I did my research for about 2 weeks and determined to move for HP to Apple for reliability, dependable, and long lasting operations.",[],[],[]
13,13:3,"Buy it, love it, and I promise you won't regret it.",['LAPTOP'],['GENERAL'],['positive']
148,148:0,This computer is good for 10 days then it sucks for the rest of your life.,['LAPTOP'],['QUALITY'],['negative']
148,148:1,"Don't waste their money, save it and but a mac.",[],[],[]
148,148:2,You will regret it if you buy any dell.,['COMPANY'],['GENERAL'],['negative']
148,148:3,Dell sucks,['COMPANY'],['GENERAL'],['negative']
154,154:0,The only pro to this computer is it was under $600!,"['LAPTOP', 'LAPTOP']","['GENERAL', 'PRICE']","['negative', 'positive']"
154,154:1,Everything is falling apart internally and externally.,['LAPTOP'],['QUALITY'],['negative']
154,154:2,"I am not much of a computer techie, so I can understand some of the internal problems, though I do have trend micro as an antiviral program.",[],[],[]
154,154:3,With in weeks of purchasing my computer is began to slow down.,"['LAPTOP', 'LAPTOP']","['QUALITY', 'OPERATION_PERFORMANCE']","['negative', 'negative']"
154,154:4,"I am constantly trying to uninstall programs, clean cookies, and delete unused files.",['LAPTOP'],['USABILITY'],['negative']
154,154:5,Nightly my computer defrags itself and runs a virus scan.,['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
154,154:6,"More times that not the screen pops up saying I have a bad internet connection, or the page can't be displayed.",['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
154,154:7,"It takes me approximately 3 tries to get to each site, then after closing the browser and reopening it it actually works.",['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
154,154:8,"I have Vista, so I am unable to install and uninstall  some programs.","['OS', 'LAPTOP']","['GENERAL', 'USABILITY']","['negative', 'negative']"
154,154:9,I can't even install one of the 3 printers I have in my house so I am unable to print.,"['LAPTOP', 'LAPTOP']","['USABILITY', 'CONNECTIVITY']","['negative', 'negative']"
154,154:10,"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.","['KEYBOARD', 'MOUSE', 'DISPLAY']","['QUALITY', 'QUALITY', 'QUALITY']","['negative', 'negative', 'negative']"
154,154:11,In short I would never buy a Compaq again.,['COMPANY'],['GENERAL'],['negative']
154,154:12,"My last computer, a Toshiba, cost only $400, and worked like a charm for many years.",[],[],[]
183,183:0,I bought this laptop on Saturday and am completely in love with it!,['LAPTOP'],['GENERAL'],['positive']
183,183:1,It was super easy to set up and Is really easy to get used to.,['LAPTOP'],['USABILITY'],['positive']
183,183:2,The online tutorial videos make it super easy to learn if you have always used a PC.,['LAPTOP'],['USABILITY'],['positive']
183,183:3,I now travel with this laptop and my work PC.,[],[],[]
183,183:4,I love the Mac so much better than my work PC!,[],[],[]
183,183:5,I will never go back to Windows!,[],[],[]
195,195:0,"Never any doubt I would get a MacBook, just wasn't sure which one.",[],[],[]
195,195:1,"After talking it over with the very knowledgeable sales associate, I chose the MacBook Pro over the white MacBook.",[],[],[]
195,195:2,The performance is awesome.,['LAPTOP'],['OPERATION_PERFORMANCE'],['positive']
195,195:3,I will never complain about the price since I believe you get what you pay for and my MacBook Pro was worth every dollar.,"['LAPTOP', 'LAPTOP']","['GENERAL', 'PRICE']","['positive', 'positive']"
22,22:0,"With all the goodies inside this machine, it is a value.","['LAPTOP', 'LAPTOP']","['DESIGN_FEATURES', 'GENERAL']","['positive', 'positive']"
22,22:1,It is very well built.,['LAPTOP'],['QUALITY'],['positive']
22,22:2,The keyboard is top notch.,['KEYBOARD'],['QUALITY'],['positive']
22,22:3,The touch pad is among the best.,['MOUSE'],['GENERAL'],['positive']
22,22:4,"The screen is huge and coloful, but no LED backlighting.","['DISPLAY', 'DISPLAY']","['DESIGN_FEATURES', 'DESIGN_FEATURES']","['negative', 'positive']"
22,22:5,"The video card is great for media, and above average for gaming, but not a gamers first choice.","['GRAPHICS', 'GRAPHICS']","['MISCELLANEOUS', 'MISCELLANEOUS']","['positive', 'negative']"
22,22:6,The problem I had with this unit was unresolvable.,['LAPTOP'],['GENERAL'],['negative']
22,22:7,"It had a cooling system malfunction after 10 minutes of general use, and would not move past this error.","['FANS_COOLING', 'FANS_COOLING']","['QUALITY', 'OPERATION_PERFORMANCE']","['negative', 'negative']"
22,22:8,"I realize that not every unit has this issue, but the ones that do cannot be repaired.",[],[],[]
22,22:9,"I acually believe the issue is with the Nvidia grafics card, but still requires a return.","['GRAPHICS', 'LAPTOP']","['GENERAL', 'GENERAL']","['neutral', 'negative']"
22,22:10,"Instead of taking another chance on Toshiba, I went with an Asus G73JH-x3.",[],[],[]
22,22:11,"They offer the best warranty in the business, and don't 3rd party it out like Toshiba.",[],[],[]
22,22:12,"For the same price, you get a lot more in the Asus....1920x1080 res./ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...",[],[],[]
22,22:13,"Sorry Toshiba, but 1st impressions do count for something.",['COMPANY'],['GENERAL'],['negative']
164,164:0,I got the black MacBook two years ago and have never regretted it.,['LAPTOP'],['GENERAL'],['positive']
164,164:1,It was a hard decision for me since the MacBook Pro looked so appealing.,[],[],[]
164,164:2,"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",[],[],[]
164,164:3,So this was great for me.,['LAPTOP'],['GENERAL'],['positive']
164,164:4,It has just enough RAM to run smoothly and enough memory to satisfy my needs.,"['LAPTOP', 'MEMORY']","['OPERATION_PERFORMANCE', 'DESIGN_FEATURES']","['positive', 'positive']"
164,164:5,Plus it is small and reasonably light so I can take it with me to and from work.,"['LAPTOP', 'LAPTOP']","['DESIGN_FEATURES', 'PORTABILITY']","['positive', 'positive']"
164,164:6,I also travel with it and it never gives me any problems.,"['LAPTOP', 'LAPTOP']","['PORTABILITY', 'GENERAL']","['positive', 'positive']"
164,164:7,It was also cheaper than the Pro which made it even more appealing to me.,[],[],[]
164,164:8,"Sadly Apple has discontinued this MacBook, I think it was never super popular since it fell somewhere in between the cheapest white model and the smaller Pros.",[],[],[]
164,164:9,But I am glad to have gotten mine right before they stopped making it.,['LAPTOP'],['GENERAL'],['positive']
164,164:10,"I look forward to years of use, it has held up well over the years and it fits my needs very well.","['LAPTOP', 'LAPTOP']","['QUALITY', 'GENERAL']","['positive', 'positive']"
367,367:0,I bought this laptop about a month ago to replace my compaq laptop.,[],[],[]
367,367:1,I paid about the same for my Toshiba as I did for the compaq a few years back.,[],[],[]
367,367:2,The difference is the Toshiba had a lot more memory and hard drive space.,"['MEMORY', 'HARD_DISC']","['DESIGN_FEATURES', 'DESIGN_FEATURES']","['positive', 'positive']"
367,367:3,It's super fast and a great value for the price!,"['LAPTOP', 'LAPTOP', 'LAPTOP']","['GENERAL', 'OPERATION_PERFORMANCE', 'PRICE']","['positive', 'positive', 'neutral']"
367,367:4,I would definitely recommend checking out this laptop if you are in the market for one.,['LAPTOP'],['GENERAL'],['positive']
105,105:0,"no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive, or the motherboard.",[],[],[]
105,105:1,Bought this gateway M-50 or 150 early 2007.,[],[],[]
105,105:2,"A MONTH LATER, we reinstall the OS (Vista).",['OS'],['QUALITY'],['negative']
105,105:3,"A coupla months later, they change my hard drive.",['HARD_DISC'],['QUALITY'],['negative']
105,105:4,"A month or so ago, the freaking motherboard just died.",['MOTHERBOARD'],['QUALITY'],['negative']
105,105:5,Went silently.,['MOTHERBOARD'],['QUALITY'],['negative']
105,105:6,"One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does.",['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
105,105:7,THE MOTHERBOARD IS DEAD !,['MOTHERBOARD'],['QUALITY'],['negative']
105,105:8,"And I'm still paying the bloody financing, for a product which didn't last me at least three years !",['LAPTOP'],['QUALITY'],['negative']
128,128:0,"I initially purchased my Macbook Pro 13"" in April, and I loved it.",['LAPTOP'],['GENERAL'],['positive']
128,128:1,I had never owned a Mac before;,[],[],[]
128,128:2,I had always used PCs and been constantly frustrated by the crashing and the poorly designed operating systems that were never very intuitive.,[],[],[]
128,128:3,I was so happy with my new Mac.,['LAPTOP'],['GENERAL'],['negative']
128,128:4,for 2 months.,[],[],[]
128,128:5,Then the hard drive failed;,['HARD_DISC'],['QUALITY'],['negative']
128,128:6,"my information was all lost (my fault, I know, but I never thought I would need to back up my information on a brand new Mac, the paragon of all computers!",['LAPTOP'],['MISCELLANEOUS'],['negative']
128,128:7,"So, after Apple replaced the hard drive I enjoyed another 4 months of my new computer, until it froze this morning--completely.",['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
128,128:8,I can't even turn it off.,['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
128,128:9,It's catatonic.,['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
128,128:10,"Even if Apple replaces whatever needs replacing I wonder if, since I seem to be doubling the amount of time I get out of it each time it's ""like new,"" I might have 8 months next time.",['LAPTOP'],['QUALITY'],['negative']
128,128:11,"Oh, boy!",[],[],[]
128,128:12,"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.","['LAPTOP', 'LAPTOP']","['QUALITY', 'GENERAL']","['negative', 'negative']"
128,128:13,I'm going back to PC.,[],[],[]
128,128:14,At least those computers didn't just die on me like this one.,[],[],[]
171,171:0,"Great battery, speed, display.","['BATTERY', 'LAPTOP', 'DISPLAY']","['OPERATION_PERFORMANCE', 'OPERATION_PERFORMANCE', 'GENERAL']","['positive', 'positive', 'positive']"
171,171:1,It WORKS!,['LAPTOP'],['OPERATION_PERFORMANCE'],['positive']
171,171:2,I always swore by PCs and would never consider a MAC.,[],[],[]
171,171:3,"As it turns out, I just didn't know any better.",[],[],[]
171,171:4,My house is now 100% Macbook.,"['LAPTOP', 'COMPANY']","['GENERAL', 'GENERAL']","['positive', 'positive']"
171,171:5,"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.","['DISPLAY', 'LAPTOP', 'LAPTOP']","['GENERAL', 'OPERATION_PERFORMANCE', 'DESIGN_FEATURES']","['positive', 'positive', 'positive']"
171,171:6,THIS is what a laptop is supposed to be.,['LAPTOP'],['GENERAL'],['positive']
21,21:0,I thought the price was great for the specs.,"['LAPTOP', 'LAPTOP']","['PRICE', 'DESIGN_FEATURES']","['negative', 'negative']"
21,21:1,"But after using it a couple of weeks, the overall operation is poor.",['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
21,21:2,I hate the display screen and I have done everything I could do the change it.,['DISPLAY'],['GENERAL'],['negative']
